date,label
3/8/17,5.46
3/9/17,5.51
3/12/17,5.5
3/13/17,5.45
3/14/17,5.54
3/15/17,5.49
3/16/17,5.48
3/19/17,5.33
3/20/17,5.28
3/21/17,5.31
3/22/17,5.32
3/23/17,5.11
3/26/17,4.97
3/27/17,5.08
3/28/17,5.11
3/29/17,5.27
3/30/17,5.04
4/2/17,5.21
4/3/17,4.98
4/4/17,5.18
4/5/17,5.43
4/6/17,5.25
4/9/17,5.15
4/10/17,5.24
4/11/17,5.31
4/12/17,5.32
4/17/17,5.24
4/18/17,5.22
4/19/17,5.12
4/20/17,4.94
4/23/17,5.02
4/24/17,4.87
4/25/17,4.98
4/26/17,4.93
4/27/17,4.94
4/30/17,4.57
5/1/17,4.81
5/2/17,4.77
5/3/17,4.87
5/4/17,4.94
5/7/17,4.79
5/8/17,4.89
5/9/17,4.82
5/10/17,4.72
5/11/17,4.83
5/14/17,4.76
5/15/17,4.91
5/16/17,4.95
5/17/17,5.13
5/18/17,5.22
5/21/17,5.29
5/22/17,5.13
5/23/17,5.3
5/24/17,5.37
5/25/17,5.58
5/28/17,5.57
5/29/17,5.53
5/30/17,5.35
5/31/17,5.45
6/1/17,5.54
6/4/17,5.55
6/5/17,5.35
6/6/17,5.26
6/7/17,5.43
6/8/17,5.42
6/11/17,5.3
6/12/17,5.4
6/13/17,5.32
6/14/17,5.33
6/15/17,5.26
6/18/17,5.31
6/19/17,5.35
6/20/17,5.26
6/21/17,5.25
6/22/17,5.25
6/25/17,5.16
6/26/17,5.33
6/27/17,5.33
6/28/17,5.46
6/29/17,5.42
7/2/17,5.53
7/3/17,5.51
7/4/17,5.43
7/5/17,5.63
7/6/17,5.74
7/9/17,5.8
7/10/17,5.73
7/11/17,5.88
7/12/17,5.76
7/13/17,5.82
7/16/17,5.82
7/17/17,5.85
7/18/17,5.84
7/19/17,5.75
7/20/17,5.6
7/23/17,5.64
7/24/17,5.67
7/25/17,5.76
7/26/17,5.65
7/27/17,5.69
7/30/17,5.73
7/31/17,5.8
8/1/17,5.93
8/2/17,5.94
8/3/17,5.86
8/6/17,5.77
8/7/17,5.77
8/8/17,5.92
8/9/17,5.96
8/10/17,5.99
8/13/17,6.12
8/14/17,6.13
8/15/17,6.39
8/16/17,6.41
8/17/17,6.41
8/20/17,6.34
8/21/17,6.37
8/22/17,6.54
8/23/17,6.55
8/24/17,6.69
8/27/17,6.7
8/28/17,6.64
8/29/17,6.62
8/30/17,6.54
8/31/17,6.43
9/3/17,6.51
9/4/17,7
9/5/17,7.19
9/6/17,7.4
9/7/17,7.56
9/10/17,7.37
9/11/17,7.36
9/12/17,7.6
9/13/17,7.6
9/14/17,7.44
9/17/17,7.22
9/18/17,7.52
9/19/17,7.4
9/20/17,7.05
9/21/17,7.14
9/24/17,7.78
9/25/17,7.51
9/26/17,7.46
9/27/17,7.48
9/28/17,7.59
10/1/17,7.46
10/2/17,7.52
10/3/17,7.44
10/4/17,7.42
10/5/17,7.52
10/8/17,7.48
10/9/17,7.87
10/10/17,7.85
10/11/17,7.87
10/12/17,7.78
10/15/17,7.78
10/16/17,7.84
10/17/17,8.24
10/18/17,8.08
10/19/17,8
10/22/17,7.87
10/23/17,7.91
10/24/17,7.84
10/25/17,7.64
10/26/17,7.61
10/29/17,7.58
10/30/17,7.81
10/31/17,7.95
11/1/17,8.1
11/2/17,8.32
11/5/17,8.36
11/6/17,8.22
11/7/17,8.18
11/8/17,8.01
11/9/17,7.86
11/12/17,7.81
11/13/17,7.85
11/14/17,8.15
11/15/17,7.95
11/16/17,7.93
11/19/17,7.9
11/20/17,7.85
11/21/17,7.83
11/22/17,8.12
11/23/17,8.21
11/26/17,8.15
11/27/17,8.04
11/28/17,8.14
11/29/17,7.97
11/30/17,8.13
12/3/17,8
12/4/17,7.87
12/5/17,7.72
12/6/17,7.79
12/7/17,7.58
12/10/17,7.64
12/11/17,7.61
12/12/17,7.55
12/13/17,7.56
12/14/17,7.65
12/17/17,7.86
12/18/17,7.97
12/19/17,8.24
12/20/17,8.45
12/21/17,8.62
12/26/17,8.6
12/27/17,8.64
12/28/17,8.6
1/1/18,8.22
1/2/18,8.24
1/3/18,8.18
1/4/18,8.19
1/7/18,8.07
1/8/18,8.19
1/9/18,8.28
1/10/18,8.21
1/11/18,8.26
1/14/18,8.2
1/15/18,8.45
1/16/18,8.58
1/17/18,8.89
1/18/18,9.25
1/21/18,9.31
1/22/18,9.57
1/23/18,10.02
1/24/18,9.82
1/25/18,9.67
1/28/18,9.58
1/29/18,9.46
1/30/18,9.85
1/31/18,9.85
2/1/18,9.53
2/4/18,9.63
2/5/18,9.36
2/6/18,9.56
2/7/18,9.69
2/8/18,9.79
2/11/18,10.05
2/12/18,10.52
2/13/18,10.22
2/14/18,10.16
2/15/18,10.13
2/18/18,10.5
2/19/18,10.34
2/20/18,10.18
2/21/18,10.34
2/22/18,10.43
2/25/18,10.25
2/26/18,10.77
2/27/18,10.73
2/28/18,10.62
3/1/18,10.77
3/4/18,10.99
3/5/18,11.1
3/6/18,11.27
3/7/18,11.75
3/8/18,11.79
3/11/18,11.76
3/12/18,12.11
3/13/18,11.79
3/14/18,11.74
3/15/18,11.73
3/18/18,11.62
3/19/18,12.11
3/20/18,13.27
3/21/18,12.96
3/22/18,13.23
3/25/18,13.61
3/26/18,14.38
3/27/18,13.75
3/28/18,14.04
4/2/18,14.06
4/3/18,13.83
4/4/18,13.41
4/5/18,13.76
4/8/18,14.11
4/9/18,14.16
4/10/18,14.24
4/11/18,14.44
4/12/18,14.84
4/15/18,14.92
4/16/18,14.68
4/17/18,14.84
4/18/18,14.42
4/19/18,14.02
4/22/18,13.87
4/23/18,14.22
4/24/18,14.26
4/25/18,14.51
4/26/18,14.58
4/29/18,14.6
4/30/18,14.41
5/1/18,14.08
5/2/18,13.98
5/3/18,14.04
5/6/18,14.65
5/7/18,14.63
5/8/18,15.05
5/9/18,15.66
5/10/18,15.68
5/13/18,15.7
5/14/18,15.38
5/15/18,16.25
5/16/18,16.39
5/17/18,16.38
5/20/18,16.68
5/21/18,17.08
5/22/18,17.15
5/23/18,17.45
5/24/18,17.17
5/27/18,17.47
5/28/18,17.47
5/29/18,17.02
5/30/18,16.16
5/31/18,16.55
6/3/18,17.42
6/4/18,17.11
6/5/18,17.31
6/6/18,17.37
6/7/18,17.2
6/10/18,16.96
6/11/18,16.61
6/12/18,16.77
6/13/18,16.34
6/14/18,15.98
6/17/18,16.05
6/18/18,15.69
6/19/18,15.98
6/20/18,16.31
6/21/18,16.61
6/24/18,16.54
6/25/18,16.55
6/26/18,16.78
6/27/18,16.52
6/28/18,16.51
7/1/18,16.62
7/2/18,16.65
7/3/18,17.07
7/4/18,17.25
7/5/18,17.28
7/8/18,17.58
7/9/18,17.67
7/10/18,17.95
7/11/18,17.72
7/12/18,17.69
7/15/18,17.59
7/16/18,17.74
7/17/18,18.11
7/18/18,18.56
7/19/18,18.77
7/22/18,19.09
7/23/18,19.01
7/24/18,19.28
7/25/18,19.23
7/26/18,19.09
7/29/18,18.99
7/30/18,19.34
7/31/18,19.69
8/1/18,19.53
8/2/18,19.53
8/5/18,19.42
8/6/18,19.36
8/7/18,19.22
8/8/18,19.42
8/9/18,19.73
8/12/18,19.9
8/13/18,20
8/14/18,19.95
8/15/18,19.86
8/16/18,20.04
8/19/18,20.44
8/20/18,21.31
8/21/18,21.82
8/22/18,22.47
8/23/18,22.83
8/26/18,23.45
8/27/18,22.86
8/28/18,23.19
8/29/18,23.29
8/30/18,23.2
9/2/18,22.28
9/3/18,22.25
9/4/18,22.44
9/5/18,23.57
9/6/18,25.33
9/9/18,27.42
9/10/18,26.66
9/11/18,25.37
9/12/18,21.29
9/13/18,22.42
9/16/18,23.46
9/17/18,22.83
9/18/18,24.09
9/19/18,24.72
9/20/18,24.88
9/23/18,25.29
9/24/18,24.27
9/25/18,23.42
9/26/18,24
9/27/18,24.63
9/30/18,24.96
10/1/18,24.76
10/2/18,24.96
10/3/18,25.18
10/4/18,26.1
10/7/18,26.48
10/8/18,25.33
10/9/18,23.65
10/10/18,23.88
10/11/18,24.21
10/14/18,22.09
10/15/18,22.53
10/16/18,22.27
10/17/18,22.62
10/18/18,22.64
10/21/18,21.92
10/22/18,21.8
10/23/18,21.9
10/24/18,21.41
10/25/18,20.59
10/28/18,18.91
10/29/18,18.13
10/30/18,18.49
10/31/18,17.62
11/1/18,19.18
11/4/18,19.31
11/5/18,19.69
11/6/18,20.77
11/7/18,21.75
11/8/18,21.65
11/11/18,22.7
11/12/18,22.26
11/13/18,21.78
11/14/18,21.13
11/15/18,21.31
11/18/18,21.08
11/19/18,21.62
11/20/18,22.69
11/21/18,23.14
11/22/18,22.4
11/25/18,22.02
11/26/18,21.82
11/27/18,21.5
11/28/18,22.23
11/29/18,22.7
12/2/18,22.85
12/3/18,22.99
12/4/18,22.03
12/5/18,22.36
12/6/18,22.6
12/9/18,23.22
12/10/18,22.52
12/11/18,23.81
12/12/18,24.65
12/13/18,25.76
12/16/18,26.69
12/17/18,26.42
12/18/18,26.67
12/19/18,26.53
12/20/18,26.97
12/23/18,27.25
12/26/18,27.08
12/27/18,27.02
12/30/18,27.06
1/1/19,27.37
1/2/19,25.28
1/3/19,25.66
1/6/19,24.22
1/7/19,24.78
1/8/19,23.93
1/9/19,23.96
1/10/19,24.52
1/13/19,24.33
1/14/19,24.4
1/15/19,25.18
1/16/19,25.39
1/17/19,26.63
1/20/19,26.25
1/21/19,26.94
1/22/19,26.47
1/23/19,25.85
1/24/19,25.68
1/27/19,24.5
1/28/19,25.08
1/29/19,24.72
1/30/19,23.9
1/31/19,23.55
2/3/19,24.63
2/4/19,24.74
2/5/19,25.24
2/6/19,25.02
2/7/19,23.91
2/10/19,23.97
2/11/19,22.25
2/12/19,22.51
2/13/19,21.37
2/14/19,22.04
2/17/19,21.6
2/18/19,21.81
2/19/19,22.04
2/20/19,20.32
2/21/19,20.43
2/24/19,20.65
2/25/19,21.08
2/26/19,22.7
2/27/19,23.13
2/28/19,23.73
3/3/19,24.6
3/4/19,24.42
3/5/19,23.6
3/6/19,24.76
3/7/19,24.52
3/10/19,23.78
3/11/19,23.8
3/12/19,23.72
3/13/19,24.2
3/14/19,23.92
3/17/19,23.22
3/18/19,22.53
3/19/19,23.02
3/20/19,22.28
3/21/19,21.99
3/24/19,22.23
3/25/19,22.84
3/26/19,23.15
3/27/19,23.55
3/28/19,22.82
3/31/19,23.16
4/1/19,23.25
4/2/19,24.45
4/3/19,25.72
4/4/19,25.9
4/7/19,25.58
4/8/19,26.84
4/9/19,27.41
4/10/19,28.58
4/11/19,27.82
4/14/19,28.05
4/15/19,28.25
4/16/19,28.71
4/17/19,28.14
4/22/19,28.8
4/23/19,28.66
4/24/19,28.54
4/25/19,27.09
4/28/19,27.55
4/29/19,27.43
4/30/19,26.89
5/1/19,25.79
5/2/19,26.29
5/5/19,26.42
5/6/19,27.47
5/7/19,27.99
5/8/19,27.57
5/9/19,26.62
5/12/19,26.03
5/13/19,26.87
5/14/19,26.96
5/15/19,26.56
5/16/19,25.96
5/19/19,26.16
5/20/19,26.35
5/21/19,27.34
5/22/19,27.03
5/23/19,26.44
5/26/19,26.61
5/27/19,26.46
5/28/19,26.51
5/29/19,26.28
5/30/19,25.45
6/2/19,24.74
6/3/19,25.58
6/4/19,25.28
6/5/19,25.09
6/6/19,25.66
6/9/19,26.36
6/10/19,26.11
6/11/19,25.92
6/12/19,26.05
6/13/19,26.15
6/16/19,26.12
6/17/19,26.22
6/18/19,26.07
6/19/19,26.2
6/20/19,26.42
6/23/19,27.53
6/24/19,27.64
6/25/19,28.65
6/26/19,28.15
6/27/19,27.5
6/30/19,28.17
7/1/19,27.98
7/2/19,27.78
7/3/19,27.28
7/4/19,27.67
7/7/19,28.16
7/8/19,27.9
7/9/19,29.65
7/10/19,29.71
7/11/19,30.26
7/14/19,30.56
7/15/19,29.98
7/16/19,29.98
7/17/19,29.28
7/18/19,30.38
7/21/19,30.5
7/22/19,31.33
7/23/19,30.7
7/24/19,30.51
7/25/19,29.75
7/28/19,29.85
7/29/19,29.29
7/30/19,29.38
7/31/19,30.83
8/1/19,30.61
8/4/19,30.04
8/5/19,29.7
8/6/19,29.56
8/7/19,29.78
8/8/19,29.36
8/11/19,27.91
8/12/19,28.3
8/13/19,28.12
8/14/19,27.2
8/15/19,27.15
8/18/19,27.73
8/19/19,27.42
8/20/19,27.17
8/21/19,26.81
8/22/19,26.24
8/25/19,26.97
8/26/19,26.53
8/27/19,27.11
8/28/19,27.55
8/29/19,27.37
9/1/19,26.22
9/2/19,26.21
9/3/19,26.47
9/4/19,26.48
9/5/19,26.05
9/8/19,25.97
9/9/19,27.69
9/10/19,27.27
9/11/19,27.42
9/12/19,27.38
9/15/19,28.07
9/16/19,27.24
9/17/19,26.47
9/18/19,26.98
9/19/19,27.59
9/22/19,26.84
9/23/19,26.58
9/24/19,26.26
9/25/19,26.69
9/26/19,26.34
9/29/19,25.76
9/30/19,26.05
10/1/19,25.2
10/2/19,24.17
10/3/19,23.91
10/6/19,24.35
10/7/19,23.5
10/8/19,23.6
10/9/19,24.18
10/10/19,25.36
10/13/19,25.06
10/14/19,26.64
10/15/19,27.23
10/16/19,27
10/17/19,26.8
10/20/19,26.83
10/21/19,26.52
10/22/19,25.59
10/23/19,26.28
10/24/19,25.8
10/27/19,25.93
10/28/19,26.25
10/29/19,26.76
10/30/19,26.35
10/31/19,26.02
11/3/19,26.37
11/4/19,26.24
11/5/19,25.52
11/6/19,25.65
11/7/19,25.56
11/10/19,25.65
11/11/19,24.83
11/12/19,25.1
11/13/19,24.67
11/14/19,24.57
11/17/19,24.13
11/18/19,24.17
11/19/19,24.75
11/20/19,24.66
11/21/19,25.31
11/24/19,25.16
11/25/19,25.11
11/26/19,25.84
11/27/19,25.73
11/28/19,25.94
12/1/19,25.06
12/2/19,24.74
12/3/19,25.48
12/4/19,25.43
12/5/19,25.68
12/8/19,25.87
12/9/19,25.68
12/10/19,25.19
12/11/19,25.79
12/12/19,24.71
12/15/19,25.52
12/16/19,26.61
12/17/19,27.13
12/18/19,27.38
12/19/19,27.21
12/22/19,27.08
12/23/19,26.62
12/25/19,26.62
12/26/19,27.25
12/29/19,25.63
12/30/19,25.18
1/1/20,24.9
1/2/20,25.5
1/5/20,24.74
1/6/20,25.06
1/7/20,24.6
1/8/20,25.2
1/9/20,24.73
1/12/20,24.66
1/13/20,24.37
1/14/20,25.04
1/15/20,25.37
1/16/20,25.97
1/19/20,25.7
1/20/20,25.45
1/21/20,25.55
1/22/20,25.21
1/23/20,24.87
1/26/20,25.05
1/27/20,25.1
1/28/20,24.43
1/29/20,24.17
1/30/20,24.31
2/2/20,23.63
2/3/20,23.78
2/4/20,24.19
2/5/20,23.98
2/6/20,23.75
2/9/20,23.58
2/10/20,23.74
2/11/20,24.31
2/12/20,24.82
2/13/20,24.71
2/16/20,25.47
2/17/20,25.56
2/18/20,26.13
2/19/20,26.06
2/20/20,26.03
2/23/20,25
2/24/20,24.62
2/25/20,24.69
2/26/20,24.02
2/27/20,24.02
3/1/20,23.93
3/2/20,23.77
3/3/20,24.24
3/4/20,24.21
3/5/20,23.83
3/8/20,23.68
3/9/20,24.5
3/10/20,24.34
3/11/20,22.96
3/12/20,22.38
3/15/20,19.98
3/16/20,19.05
3/17/20,16.12
3/18/20,17.19
3/19/20,16.84
3/22/20,16.28
3/23/20,17.5
3/24/20,18.21
3/25/20,18.06
3/26/20,17.11
3/29/20,17.78
3/30/20,18.42
3/31/20,17.84
4/1/20,18.82
4/2/20,18.73
4/5/20,21.17
4/6/20,21.3
4/7/20,21.93
4/8/20,21.86
4/13/20,20.57
4/14/20,20.02
4/15/20,21.69
4/16/20,22.48
4/19/20,22.15
4/20/20,20.64
4/21/20,21.45
4/22/20,21.82
4/23/20,21.53
4/26/20,21.09
4/27/20,21.04
4/28/20,21
4/29/20,20.39
4/30/20,19.8
5/3/20,20.18
5/4/20,19.92
5/5/20,19.83
5/6/20,20.35
5/7/20,20.17
5/10/20,19.86
5/11/20,19.31
5/12/20,19.46
5/13/20,19.62
5/14/20,19.96
5/17/20,21.14
5/18/20,20.76
5/19/20,22.06
5/20/20,21.97
5/21/20,22.19
5/24/20,22.38
5/25/20,22.4
5/26/20,22.13
5/27/20,22.04
5/28/20,22.18
5/31/20,21.75
6/1/20,22.84
6/2/20,22.85
6/3/20,22.98
6/4/20,24.02
6/7/20,23.48
6/8/20,23.24
6/9/20,23.68
6/10/20,23.04
6/11/20,22.78
6/14/20,22.93
6/15/20,23.55
