date,label,sentiment
2016-06-09,5.94,-0.85126
2016-06-12,5.84,0.0
2016-06-13,5.84,0.927246
2016-06-14,5.89,-0.91959
2016-06-15,5.7,-0.95951
2016-06-16,5.66,0.929497
2016-06-19,5.84,0.0
2016-06-20,5.54,0.0
2016-06-21,5.67,0.522514
2016-06-22,5.63,-0.82638
2016-06-23,4.95,0.0
2016-06-26,4.76,0.0
2016-06-27,4.68,0.858992
2016-06-28,4.51,-0.70126
2016-06-29,4.46,-0.88072
2016-06-30,4.61,0.773298
2016-07-03,4.96,0.0
2016-07-04,4.7,-0.81534
2016-07-05,4.58,0.949036
2016-07-06,4.57,0.562578
2016-07-07,4.53,-0.8933
2016-07-10,4.42,0.0
2016-07-11,4.62,0.937614
2016-07-12,4.78,-0.97201
2016-07-13,4.77,0.925007
2016-07-14,4.92,0.870819
2016-07-17,4.84,0.0
2016-07-18,4.66,0.0
2016-07-19,4.68,0.713166
2016-07-20,4.64,0.557714
2016-07-21,4.55,0.0
2016-07-24,4.58,0.0
2016-07-25,4.5,-0.97253
2016-07-26,4.52,-0.97672
2016-07-27,4.47,-0.81725
2016-07-28,4.41,0.952807
2016-07-31,4.37,0.0
2016-08-01,4.4,0.0
2016-08-02,4.62,-0.47954
2016-08-03,4.68,-0.97359
2016-08-04,4.72,-0.89416
2016-08-07,4.94,0.0
2016-08-08,4.87,-0.73377
2016-08-09,4.76,-0.93296
2016-08-10,4.87,-0.96151
2016-08-11,4.89,-0.62087
2016-08-14,4.8,0.0
2016-08-15,4.69,-0.9669
2016-08-16,4.48,-0.97293
2016-08-17,4.68,-0.96993
2016-08-18,4.76,0.800147
2016-08-21,4.89,0.0
2016-08-22,4.7,0.0
2016-08-23,4.6,-0.76508
2016-08-24,4.7,0.918872
2016-08-25,4.69,-0.9673
2016-08-28,4.69,0.0
2016-08-29,4.54,-0.95353
2016-08-30,4.46,-0.95957
2016-08-31,4.37,-0.92048
2016-09-01,4.08,-0.96825
2016-09-04,3.93,0.0
2016-09-05,4.13,0.0
2016-09-06,4.01,0.951856
2016-09-07,4.08,-0.97139
2016-09-08,4.08,0.744502
2016-09-11,4.03,0.0
2016-09-12,4.02,-0.87073
2016-09-13,3.98,0.72183
2016-09-14,4.14,0.769438
2016-09-15,4.36,0.699844
2016-09-18,4.4,0.0
2016-09-19,4.16,-0.82969
2016-09-20,4.21,-0.9735
2016-09-21,4.42,-0.95701
2016-09-22,4.54,0.606219
2016-09-25,4.62,0.0
2016-09-26,4.43,-0.87658
2016-09-27,4.95,-0.92372
2016-09-28,5.02,0.829616
2016-09-29,4.96,-0.56457
2016-10-02,5.31,0.0
2016-10-03,5.21,0.792674
2016-10-04,5.48,0.945567
2016-10-05,5.86,0.766171
2016-10-06,5.69,-0.94596
2016-10-09,5.66,0.0
2016-10-10,5.43,0.91444
2016-10-11,5.52,-0.90738
2016-10-12,5.65,0.561337
2016-10-13,5.81,-0.73253
2016-10-16,5.87,0.0
2016-10-17,5.95,0.668315
2016-10-18,5.67,-0.97381
2016-10-19,5.58,0.63196
2016-10-20,5.89,0.612867
2016-10-23,5.81,0.0
2016-10-24,5.81,0.493111
2016-10-25,5.94,0.575858
2016-10-26,5.81,0.0
2016-10-27,5.88,0.894026
2016-10-30,5.9,0.0
2016-10-31,6.03,0.0
2016-11-01,6.24,-0.74658
2016-11-02,6.5,0.882698
2016-11-03,6.41,0.519209
2016-11-06,6.23,0.0
2016-11-07,6.15,-0.96574
2016-11-08,6.13,0.712496
2016-11-09,5.92,0.539922
2016-11-10,5.67,-0.83713
2016-11-13,5.41,0.0
2016-11-14,5.74,0.936498
2016-11-15,5.55,0.0
2016-11-16,5.9,-0.71221
2016-11-17,5.58,0.906976
2016-11-20,5.48,0.0
2016-11-21,5.51,0.722792
2016-11-22,5.39,0.729724
2016-11-23,5.34,0.941143
2016-11-24,5.0,-0.97348
2016-11-27,4.74,0.0
2016-11-28,4.56,-0.94269
2016-11-29,4.58,0.931786
2016-11-30,4.46,0.0
2016-12-01,4.3,0.951619
2016-12-04,4.37,0.0
2016-12-05,4.5,0.0
2016-12-06,4.3,-0.69594
2016-12-07,4.61,-0.97547
2016-12-08,4.46,0.0
2016-12-11,4.87,0.0
2016-12-12,4.79,0.530755
2016-12-13,5.01,0.0
2016-12-14,4.84,-0.7845
2016-12-15,4.93,0.950313
2016-12-18,5.09,0.0
2016-12-19,5.23,0.0
2016-12-20,5.8,0.873282
2016-12-21,6.07,0.699031
2016-12-22,6.22,-0.95404
2016-12-26,6.32,0.0
2016-12-27,6.32,0.0
2016-12-28,6.34,0.945104
2016-12-29,6.54,-0.95168
2017-01-01,6.11,0.0
2017-01-02,5.41,0.88656
2017-01-03,5.7,-0.80513
2017-01-04,5.27,-0.79724
2017-01-05,5.03,-0.97419
2017-01-08,5.25,0.0
2017-01-09,5.49,-0.95875
2017-01-10,5.51,0.945134
2017-01-11,5.03,0.0
2017-01-12,5.03,0.461918
2017-01-15,4.69,0.0
2017-01-16,4.99,-0.96609
2017-01-17,4.83,0.949279
2017-01-18,5.19,0.929657
2017-01-19,5.42,0.871197
2017-01-22,5.31,0.0
2017-01-23,5.07,-0.9704
2017-01-24,4.97,0.948737
2017-01-25,5.19,0.928159
2017-01-26,4.91,0.835083
2017-01-29,5.34,0.0
2017-01-30,5.69,0.519147
2017-01-31,5.61,-0.92957
2017-02-01,5.56,0.952729
2017-02-02,5.49,0.867407
2017-02-05,5.43,0.0
2017-02-06,5.5,-0.97616
2017-02-07,5.55,0.947122
2017-02-08,5.62,-0.96489
2017-02-09,5.45,0.0
2017-02-12,5.24,0.0
2017-02-13,5.48,0.855249
2017-02-14,5.42,0.568449
2017-02-15,5.28,-0.87888
2017-02-16,5.31,0.953281
2017-02-19,5.43,0.0
2017-02-20,5.39,0.79381
2017-02-21,5.41,0.585189
2017-02-22,5.7,0.664367
2017-02-23,5.73,-0.91937
2017-02-26,5.53,0.0
2017-02-27,5.57,0.625411
2017-02-28,6.26,0.879975
2017-03-01,5.81,-0.96776
2017-03-02,5.94,-0.97385
2017-03-05,5.83,0.0
2017-03-06,5.72,0.942041
2017-03-07,5.58,-0.70338
2017-03-08,5.46,0.534246
2017-03-09,5.51,-0.95119
2017-03-12,5.5,0.0
2017-03-13,5.45,0.911081
2017-03-14,5.54,0.549838
2017-03-15,5.49,-0.63031
2017-03-16,5.48,0.434079
2017-03-19,5.33,0.0
2017-03-20,5.28,0.924876
2017-03-21,5.31,0.939521
2017-03-22,5.32,-0.88899
2017-03-23,5.11,0.809573
2017-03-26,4.97,0.0
2017-03-27,5.08,-0.83991
2017-03-28,5.11,0.685768
2017-03-29,5.27,0.866437
2017-03-30,5.04,-0.94405
2017-04-02,5.21,0.0
2017-04-03,4.98,-0.68986
2017-04-04,5.18,-0.91148
2017-04-05,5.43,0.914112
2017-04-06,5.25,-0.89241
2017-04-09,5.15,0.0
2017-04-10,5.24,-0.82229
2017-04-11,5.31,-0.74142
2017-04-12,5.32,0.648281
2017-04-17,5.24,0.753708
2017-04-18,5.22,-0.79761
2017-04-19,5.12,-0.96319
2017-04-20,4.94,0.707153
2017-04-23,5.02,0.0
2017-04-24,4.87,0.910393
2017-04-25,4.98,0.665072
2017-04-26,4.93,0.933605
2017-04-27,4.94,-0.84672
2017-04-30,4.57,0.0
2017-05-01,4.81,0.855607
2017-05-02,4.77,0.899325
2017-05-03,4.87,-0.96884
2017-05-04,4.94,0.0
2017-05-07,4.79,0.0
2017-05-08,4.89,0.943452
2017-05-09,4.82,0.773839
2017-05-10,4.72,-0.68374
2017-05-11,4.83,-0.96132
2017-05-14,4.76,0.0
2017-05-15,4.91,-0.90578
2017-05-16,4.95,0.675369
2017-05-17,5.13,0.856112
2017-05-18,5.22,-0.50644
2017-05-21,5.29,0.0
2017-05-22,5.13,-0.93732
2017-05-23,5.3,-0.74909
2017-05-24,5.37,0.0
2017-05-25,5.58,-0.87658
2017-05-28,5.57,0.0
2017-05-29,5.53,-0.96285
2017-05-30,5.35,-0.95092
2017-05-31,5.45,0.578757
2017-06-01,5.54,0.566019
2017-06-04,5.55,0.0
2017-06-05,5.35,0.612459
2017-06-06,5.26,0.800987
2017-06-07,5.43,0.650182
2017-06-08,5.42,0.74902
2017-06-11,5.3,0.0
2017-06-12,5.4,0.847202
2017-06-13,5.32,-0.9763
2017-06-14,5.33,0.875429
2017-06-15,5.26,0.601999
2017-06-18,5.31,0.0
2017-06-19,5.35,0.589419
2017-06-20,5.26,-0.73955
2017-06-21,5.25,-0.96885
2017-06-22,5.25,0.894354
2017-06-25,5.16,0.0
2017-06-26,5.33,0.906547
2017-06-27,5.33,0.708403
2017-06-28,5.46,-0.56203
2017-06-29,5.42,-0.79188
2017-07-02,5.53,0.0
2017-07-03,5.51,-0.72663
2017-07-04,5.43,0.0
2017-07-05,5.63,0.887768
2017-07-06,5.74,-0.6529
2017-07-09,5.8,0.0
2017-07-10,5.73,0.905132
2017-07-11,5.88,0.867602
2017-07-12,5.76,-0.87169
2017-07-13,5.82,0.951261
2017-07-16,5.82,0.0
2017-07-17,5.85,0.729394
2017-07-18,5.84,0.694533
2017-07-19,5.75,0.859319
2017-07-20,5.6,0.0
2017-07-23,5.64,0.0
2017-07-24,5.67,0.0
2017-07-25,5.76,0.577235
2017-07-26,5.65,-0.96287
2017-07-27,5.69,-0.84265
2017-07-30,5.73,0.0
2017-07-31,5.8,-0.92114
2017-08-01,5.93,0.0
2017-08-02,5.94,-0.76921
2017-08-03,5.86,0.845117
2017-08-06,5.77,0.0
2017-08-07,5.77,0.76884
2017-08-08,5.92,-0.95867
2017-08-09,5.96,-0.44879
2017-08-10,5.99,-0.78669
2017-08-13,6.12,0.0
2017-08-14,6.13,0.940937
2017-08-15,6.39,-0.78772
2017-08-16,6.41,-0.3868
2017-08-17,6.41,0.0
2017-08-20,6.34,0.0
2017-08-21,6.37,0.937446
2017-08-22,6.54,-0.77745
2017-08-23,6.55,0.899172
2017-08-24,6.69,0.943615
2017-08-27,6.7,0.0
2017-08-28,6.64,0.0
2017-08-29,6.62,-0.45598
2017-08-30,6.54,0.660153
2017-08-31,6.43,-0.84515
2017-09-03,6.51,0.0
2017-09-04,7.0,-0.96882
2017-09-05,7.19,0.526483
2017-09-06,7.4,0.890384
2017-09-07,7.56,-0.97532
2017-09-10,7.37,0.0
2017-09-11,7.36,0.655039
2017-09-12,7.6,0.0
2017-09-13,7.6,0.769337
2017-09-14,7.44,0.0
2017-09-17,7.22,0.0
2017-09-18,7.52,0.952774
2017-09-19,7.4,0.883707
2017-09-20,7.05,0.93328
2017-09-21,7.14,0.824079
2017-09-24,7.78,0.0
2017-09-25,7.51,0.659179
2017-09-26,7.46,0.783441
2017-09-27,7.48,0.949177
2017-09-28,7.59,0.538958
2017-10-01,7.46,0.0
2017-10-02,7.52,-0.9556
2017-10-03,7.44,0.0
2017-10-04,7.42,0.849741
2017-10-05,7.52,0.880323
2017-10-08,7.48,0.0
2017-10-09,7.87,-0.90287
2017-10-10,7.85,0.856052
2017-10-11,7.87,0.559953
2017-10-12,7.78,0.953754
2017-10-15,7.78,0.0
2017-10-16,7.84,-0.74655
2017-10-17,8.24,0.950963
2017-10-18,8.08,-0.97192
2017-10-19,8.0,-0.96877
2017-10-22,7.87,0.0
2017-10-23,7.91,0.833251
2017-10-24,7.84,0.861219
2017-10-25,7.64,0.786442
2017-10-26,7.61,0.644485
2017-10-29,7.58,0.0
2017-10-30,7.81,-0.93545
2017-10-31,7.95,0.0
2017-11-01,8.1,0.591025
2017-11-02,8.32,-0.76437
2017-11-05,8.36,0.0
2017-11-06,8.22,-0.50747
2017-11-07,8.18,0.801569
2017-11-08,8.01,0.92382
2017-11-09,7.86,0.697573
2017-11-12,7.81,0.0
2017-11-13,7.85,-0.96841
2017-11-14,8.15,-0.93565
2017-11-15,7.95,-0.83186
2017-11-16,7.93,0.0
2017-11-19,7.9,0.0
2017-11-20,7.85,0.892072
2017-11-21,7.83,-0.48633
2017-11-22,8.12,0.647083
2017-11-23,8.21,0.0
2017-11-26,8.15,0.0
2017-11-27,8.04,0.875311
2017-11-28,8.14,0.515016
2017-11-29,7.97,0.950284
2017-11-30,8.13,0.678018
2017-12-03,8.0,0.0
2017-12-04,7.87,0.796347
2017-12-05,7.72,0.0
2017-12-06,7.79,-0.94012
2017-12-07,7.58,0.640111
2017-12-10,7.64,0.0
2017-12-11,7.61,-0.75629
2017-12-12,7.55,-0.94988
2017-12-13,7.56,0.892037
2017-12-14,7.65,0.947452
2017-12-17,7.86,0.0
2017-12-18,7.97,0.0
2017-12-19,8.24,-0.81414
2017-12-20,8.45,0.899733
2017-12-21,8.62,0.955132
2017-12-26,8.6,0.0
2017-12-27,8.64,-0.9657
2017-12-28,8.6,0.55572
2018-01-01,8.22,0.0
2018-01-02,8.24,0.848015
2018-01-03,8.18,-0.75421
2018-01-04,8.19,-0.81828
2018-01-07,8.07,0.0
2018-01-08,8.19,-0.94928
2018-01-09,8.28,0.901347
2018-01-10,8.21,-0.92124
2018-01-11,8.26,0.654872
2018-01-14,8.2,0.0
2018-01-15,8.45,0.874362
2018-01-16,8.58,0.82123
2018-01-17,8.89,0.0
2018-01-18,9.25,0.758169
2018-01-21,9.31,0.0
2018-01-22,9.57,0.0
2018-01-23,10.02,0.0
2018-01-24,9.82,0.906519
2018-01-25,9.67,-0.86214
2018-01-28,9.58,0.0
2018-01-29,9.46,0.927872
2018-01-30,9.85,-0.37012
2018-01-31,9.85,0.918065
2018-02-01,9.53,0.953564
2018-02-04,9.63,0.0
2018-02-05,9.36,-0.97373
2018-02-06,9.56,0.0
2018-02-07,9.69,0.0
2018-02-08,9.79,0.0
2018-02-11,10.05,0.0
2018-02-12,10.52,-0.87961
2018-02-13,10.22,0.0
2018-02-14,10.16,0.945028
2018-02-15,10.13,0.925766
2018-02-18,10.5,0.0
2018-02-19,10.34,0.75194
2018-02-20,10.18,0.873095
2018-02-21,10.34,0.758389
2018-02-22,10.43,0.87966
2018-02-25,10.25,0.0
2018-02-26,10.77,0.644665
2018-02-27,10.73,0.56377
2018-02-28,10.62,-0.95761
2018-03-01,10.77,-0.7214
2018-03-04,10.99,0.0
2018-03-05,11.1,0.668092
2018-03-06,11.27,-0.74217
2018-03-07,11.75,0.79181
2018-03-08,11.79,0.927395
2018-03-11,11.76,0.0
2018-03-12,12.11,-0.60291
2018-03-13,11.79,0.704205
2018-03-14,11.74,0.0
2018-03-15,11.73,0.550686
2018-03-18,11.62,0.0
2018-03-19,12.11,0.951435
2018-03-20,13.27,0.0
2018-03-21,12.96,-0.96788
2018-03-22,13.23,-0.9627
2018-03-25,13.61,0.0
2018-03-26,14.38,-0.97316
2018-03-27,13.75,0.0
2018-03-28,14.04,-0.9385
2018-04-02,14.06,0.696746
2018-04-03,13.83,0.626151
2018-04-04,13.41,-0.9655
2018-04-05,13.76,0.839214
2018-04-08,14.11,0.0
2018-04-09,14.16,0.701048
2018-04-10,14.24,-0.91625
2018-04-11,14.44,-0.93818
2018-04-12,14.84,-0.94976
2018-04-15,14.92,0.0
2018-04-16,14.68,0.810748
2018-04-17,14.84,-0.73428
2018-04-18,14.42,0.624879
2018-04-19,14.02,0.505838
2018-04-22,13.87,0.0
2018-04-23,14.22,0.738886
2018-04-24,14.26,0.0
2018-04-25,14.51,0.914399
2018-04-26,14.58,-0.46357
2018-04-29,14.6,0.0
2018-04-30,14.41,0.613417
2018-05-01,14.08,0.0
2018-05-02,13.98,0.0
2018-05-03,14.04,0.0
2018-05-06,14.65,0.0
2018-05-07,14.63,-0.69439
2018-05-08,15.05,-0.50422
2018-05-09,15.66,0.852313
2018-05-10,15.68,0.512662
2018-05-13,15.7,0.0
2018-05-14,15.38,0.95218
2018-05-15,16.25,0.836098
2018-05-16,16.39,-0.95625
2018-05-17,16.38,0.933422
2018-05-20,16.68,0.0
2018-05-21,17.08,0.0
2018-05-22,17.15,-0.63576
2018-05-23,17.45,0.918012
2018-05-24,17.17,-0.87961
2018-05-27,17.47,0.0
2018-05-28,17.47,-0.60526
2018-05-29,17.02,0.649439
2018-05-30,16.16,0.737549
2018-05-31,16.55,0.0
2018-06-03,17.42,0.0
2018-06-04,17.11,0.892006
2018-06-05,17.31,-0.95486
2018-06-06,17.37,0.0
2018-06-07,17.2,-0.90692
2018-06-10,16.96,0.0
2018-06-11,16.61,0.0
2018-06-12,16.77,0.646691
2018-06-13,16.34,-0.95913
2018-06-14,15.98,-0.96478
2018-06-17,16.05,0.0
2018-06-18,15.69,-0.96077
2018-06-19,15.98,-0.95469
2018-06-20,16.31,-0.81769
2018-06-21,16.61,-0.89527
2018-06-24,16.54,0.0
2018-06-25,16.55,0.609116
2018-06-26,16.78,-0.81868
2018-06-27,16.52,-0.87964
2018-06-28,16.51,-0.93692
2018-07-01,16.62,0.0
2018-07-02,16.65,0.920475
2018-07-03,17.07,-0.88815
2018-07-04,17.25,-0.82724
2018-07-05,17.28,0.0
2018-07-08,17.58,0.0
2018-07-09,17.67,0.0
2018-07-10,17.95,-0.94817
2018-07-11,17.72,-0.97591
2018-07-12,17.69,0.0
2018-07-15,17.59,0.0
2018-07-16,17.74,0.737502
2018-07-17,18.11,0.854486
2018-07-18,18.56,0.562365
2018-07-19,18.77,-0.67778
2018-07-22,19.09,0.0
2018-07-23,19.01,0.867564
2018-07-24,19.28,0.954178
2018-07-25,19.23,0.644101
2018-07-26,19.09,0.63826
2018-07-29,18.99,0.0
2018-07-30,19.34,-0.96808
2018-07-31,19.69,0.923339
2018-08-01,19.53,0.494829
2018-08-02,19.53,0.422953
2018-08-05,19.42,0.0
2018-08-06,19.36,-0.95129
2018-08-07,19.22,0.0
2018-08-08,19.42,0.871941
2018-08-09,19.73,-0.77702
2018-08-12,19.9,0.0
2018-08-13,20.0,0.0
2018-08-14,19.95,0.0
2018-08-15,19.86,0.714803
2018-08-16,20.04,0.921162
2018-08-19,20.44,0.0
2018-08-20,21.31,0.644424
2018-08-21,21.82,0.910983
2018-08-22,22.47,0.641627
2018-08-23,22.83,0.679793
2018-08-26,23.45,0.0
2018-08-27,22.86,0.858035
2018-08-28,23.19,-0.97202
2018-08-29,23.29,-0.83618
2018-08-30,23.2,0.762278
2018-09-02,22.28,0.0
2018-09-03,22.25,0.903471
2018-09-04,22.44,0.845367
2018-09-05,23.57,0.51487
2018-09-06,25.33,0.794453
2018-09-09,27.42,0.0
2018-09-10,26.66,0.602642
2018-09-11,25.37,0.926326
2018-09-12,21.29,-0.65944
2018-09-13,22.42,-0.8042
2018-09-16,23.46,0.0
2018-09-17,22.83,0.641099
2018-09-18,24.09,-0.9246
2018-09-19,24.72,0.510334
2018-09-20,24.88,0.928197
2018-09-23,25.29,0.0
2018-09-24,24.27,-0.85672
2018-09-25,23.42,0.912446
2018-09-26,24.0,0.84909
2018-09-27,24.63,-0.72143
2018-09-30,24.96,0.0
2018-10-01,24.76,0.0
2018-10-02,24.96,0.429263
2018-10-03,25.18,0.0
2018-10-04,26.1,0.8185
2018-10-07,26.48,0.0
2018-10-08,25.33,-0.97542
2018-10-09,23.65,0.0
2018-10-10,23.88,-0.90329
2018-10-11,24.21,-0.71962
2018-10-14,22.09,0.0
2018-10-15,22.53,0.944666
2018-10-16,22.27,0.424515
2018-10-17,22.62,0.0
2018-10-18,22.64,0.942246
2018-10-21,21.92,0.0
2018-10-22,21.8,-0.9741
2018-10-23,21.9,0.0
2018-10-24,21.41,-0.74567
2018-10-25,20.59,-0.90993
2018-10-28,18.91,0.0
2018-10-29,18.13,0.837315
2018-10-30,18.49,-0.94338
2018-10-31,17.62,0.498378
2018-11-01,19.18,-0.97227
2018-11-04,19.31,0.0
2018-11-05,19.69,0.95152
2018-11-06,20.77,-0.8422
2018-11-07,21.75,0.6348
2018-11-08,21.65,-0.93301
2018-11-11,22.7,0.0
2018-11-12,22.26,-0.83324
2018-11-13,21.78,0.897092
2018-11-14,21.13,0.0
2018-11-15,21.31,-0.52175
2018-11-18,21.08,0.0
2018-11-19,21.62,-0.90599
2018-11-20,22.69,0.58338
2018-11-21,23.14,0.908715
2018-11-22,22.4,0.0
2018-11-25,22.02,0.0
2018-11-26,21.82,-0.74373
2018-11-27,21.5,0.0
2018-11-28,22.23,-0.76786
2018-11-29,22.7,0.886721
2018-12-02,22.85,0.0
2018-12-03,22.99,0.87128
2018-12-04,22.03,-0.9576
2018-12-05,22.36,0.0
2018-12-06,22.6,0.783529
2018-12-09,23.22,0.0
2018-12-10,22.52,0.498092
2018-12-11,23.81,0.547583
2018-12-12,24.65,0.784257
2018-12-13,25.76,-0.9317
2018-12-16,26.69,0.0
2018-12-17,26.42,0.86486
2018-12-18,26.67,0.905685
2018-12-19,26.53,0.938757
2018-12-20,26.97,0.714597
2018-12-23,27.25,0.0
2018-12-26,27.08,0.905406
2018-12-27,27.02,0.0
2018-12-30,27.06,0.0
2019-01-01,27.37,0.0
2019-01-02,25.28,0.0
2019-01-03,25.66,0.0
2019-01-06,24.22,0.0
2019-01-07,24.78,0.898722
2019-01-08,23.93,-0.67642
2019-01-09,23.96,0.0
2019-01-10,24.52,-0.92599
2019-01-13,24.33,0.0
2019-01-14,24.4,-0.93038
2019-01-15,25.18,-0.79503
2019-01-16,25.39,0.909746
2019-01-17,26.63,0.665361
2019-01-20,26.25,0.0
2019-01-21,26.94,0.769824
2019-01-22,26.47,0.922895
2019-01-23,25.85,0.0
2019-01-24,25.68,-0.95668
2019-01-27,24.5,0.0
2019-01-28,25.08,-0.94536
2019-01-29,24.72,0.0
2019-01-30,23.9,0.55884
2019-01-31,23.55,-0.55375
2019-02-03,24.63,0.0
2019-02-04,24.74,0.832739
2019-02-05,25.24,0.873816
